,F2,pairs,time,node_distance
31,1.0295220005548027e-34,1,810000.0,71
32,1.0,1,810000.0,71
33,0.0,1,810000.0,71
34,1.0,1,810000.0,71
35,0.0,1,810000.0,71
36,1.0,1,810000.0,71
37,1.0,1,810000.0,71
38,1.0,1,810000.0,71
39,1.0,2,1620000.0,71
40,1.0,1,810000.0,71
41,1.0,1,810000.0,71
42,1.0,1,810000.0,71
43,1.0,1,810000.0,71
44,1.0,1,810000.0,71
45,1.0,1,810000.0,71
46,1.0295220005548027e-34,1,810000.0,71
47,1.0,1,810000.0,71
48,1.0,1,810000.0,71
49,1.0,2,910000.0,71
50,1.0,1,810000.0,71
51,1.0,1,810000.0,71
52,1.0,2,910000.0,71
53,0.0,1,810000.0,71
54,1.0,1,810000.0,71
55,1.0,2,1620000.0,71
56,0.0,2,910000.0,71
57,0.0,1,810000.0,71
58,1.0,1,810000.0,71
59,1.0,1,810000.0,71
60,0.0,1,810000.0,71
61,1.0,2,1620000.0,71
62,1.0295220005548027e-34,1,810000.0,71
63,1.0295220005548027e-34,1,810000.0,71
64,1.0,1,810000.0,71
65,1.0,1,810000.0,71
66,1.0,1,810000.0,71
67,0.0,1,810000.0,71
68,0.0,1,810000.0,71
69,1.0,1,810000.0,71
70,0.0,1,810000.0,71
71,1.0,1,810000.0,71
72,1.0295220005548027e-34,1,810000.0,71
73,1.0,1,810000.0,71
74,1.0,1,810000.0,71
75,1.0,3,1010000.0,71
76,1.0,2,910000.0,71
77,1.0,1,810000.0,71
78,1.0,1,810000.0,71
79,1.0,1,810000.0,71
80,1.0,1,810000.0,71
81,0.0,1,810000.0,71
82,1.0,1,810000.0,71
83,1.0,3,1010000.0,71
84,1.0,1,810000.0,71
85,1.0,1,810000.0,71
86,1.0,1,810000.0,71
87,1.0,1,810000.0,71
88,0.0,2,910000.0,71
89,1.0,1,810000.0,71
90,1.0,1,810000.0,71
91,1.0,1,810000.0,71
92,1.0,1,810000.0,71
93,1.0295220005548027e-34,1,810000.0,71
94,1.0,1,810000.0,71
95,1.0,1,810000.0,71
96,1.0,1,810000.0,71
97,1.0,1,810000.0,71
98,0.0,1,810000.0,71
99,1.0,1,810000.0,71
0,1.0,2,1010000.0,81
1,0.0,1,910000.0,81
2,1.0,1,910000.0,81
3,0.0,1,910000.0,81
4,1.0,1,910000.0,81
5,1.0,2,1010000.0,81
6,1.0,1,910000.0,81
7,1.0,1,910000.0,81
8,1.0295220005548027e-34,1,910000.0,81
9,1.0,1,910000.0,81
10,1.0,1,910000.0,81
11,1.0,1,910000.0,81
12,1.0,1,910000.0,81
13,1.0,1,910000.0,81
14,1.0,1,910000.0,81
15,1.0,1,910000.0,81
16,1.0,1,910000.0,81
17,1.0,1,910000.0,81
18,1.0,1,910000.0,81
19,1.0,1,910000.0,81
20,1.0,1,910000.0,81
21,1.0,1,910000.0,81
22,0.0,1,910000.0,81
23,1.0,1,910000.0,81
24,1.0295220005548027e-34,1,910000.0,81
25,1.0295220005548027e-34,1,910000.0,81
26,1.0,1,910000.0,81
27,1.0,1,910000.0,81
28,0.0,1,910000.0,81
29,1.0,1,910000.0,81
30,1.0295220005548027e-34,1,910000.0,81
31,1.0,1,910000.0,81
32,1.0,1,910000.0,81
33,1.0295220005548027e-34,1,910000.0,81
34,1.0,2,1010000.0,81
35,1.0,1,910000.0,81
36,1.0,1,910000.0,81
37,1.0,1,910000.0,81
38,1.0,1,910000.0,81
39,1.0,1,910000.0,81
40,1.0295220005548027e-34,1,910000.0,81
41,1.0,1,910000.0,81
42,1.0295220005548027e-34,1,910000.0,81
43,0.0,2,1010000.0,81
44,1.0,1,910000.0,81
45,1.0,1,910000.0,81
46,0.0,1,910000.0,81
47,1.0,1,910000.0,81
48,1.0,1,910000.0,81
49,1.0295220005548027e-34,1,910000.0,81
50,1.0,1,910000.0,81
51,1.0,1,910000.0,81
52,1.0,1,910000.0,81
53,1.0,1,910000.0,81
54,1.0,1,910000.0,81
55,0.0,2,1010000.0,81
56,1.0,1,910000.0,81
57,1.0,2,1820000.0,81
58,1.0,1,910000.0,81
59,1.0,1,910000.0,81
60,1.0,1,910000.0,81
61,1.0,2,1820000.0,81
62,1.0,1,910000.0,81
63,1.0295220005548027e-34,1,910000.0,81
64,1.0,1,910000.0,81
65,1.0295220005548027e-34,1,910000.0,81
66,1.0,1,910000.0,81
67,1.0,1,910000.0,81
68,1.0,1,910000.0,81
69,0.0,2,1820000.0,81
70,1.0,1,910000.0,81
71,1.0,1,910000.0,81
72,1.0,1,910000.0,81
73,1.0,1,910000.0,81
74,1.0,1,910000.0,81
75,1.0,1,910000.0,81
76,0.0,2,1010000.0,81
77,1.0,1,910000.0,81
78,1.0295220005548027e-34,2,1010000.0,81
79,0.0,1,910000.0,81
80,1.0,1,910000.0,81
81,1.0,1,910000.0,81
82,1.0,3,1920000.0,81
83,1.0295220005548027e-34,1,910000.0,81
84,1.0,1,910000.0,81
85,1.0,1,910000.0,81
86,1.0,2,1820000.0,81
87,0.0,1,910000.0,81
88,1.0,1,910000.0,81
89,0.0,1,910000.0,81
90,1.0295220005548027e-34,1,910000.0,81
91,1.0,1,910000.0,81
92,0.0,1,910000.0,81
93,1.0,1,910000.0,81
94,0.0,1,910000.0,81
95,1.0,2,1010000.0,81
96,1.0,1,910000.0,81
97,0.0,1,910000.0,81
98,1.0,1,910000.0,81
99,1.0,1,910000.0,81
0,1.0,2,1110000.0,91
1,1.0,1,1010000.0,91
2,0.0,1,1010000.0,91
3,1.0,1,1010000.0,91
4,1.0295220005548027e-34,1,1010000.0,91
5,1.0,1,1010000.0,91
6,1.0,1,1010000.0,91
7,1.0,1,1010000.0,91
8,0.0,2,2020000.0,91
9,1.0,1,1010000.0,91
10,1.0,1,1010000.0,91
11,1.0,1,1010000.0,91
12,1.0,1,1010000.0,91
13,1.0,1,1010000.0,91
14,1.0,1,1010000.0,91
15,1.0,1,1010000.0,91
16,1.0,2,1110000.0,91
17,1.0,1,1010000.0,91
18,1.0295220005548027e-34,1,1010000.0,91
19,1.0,2,1110000.0,91
20,1.0,1,1010000.0,91
21,0.0,1,1010000.0,91
22,1.0,1,1010000.0,91
23,1.0,1,1010000.0,91
24,1.0,1,1010000.0,91
25,1.0,1,1010000.0,91
26,1.0,1,1010000.0,91
27,1.0,1,1010000.0,91
28,1.0,1,1010000.0,91
29,1.0295220005548027e-34,1,1010000.0,91
30,0.0,1,1010000.0,91
31,1.0,1,1010000.0,91
32,1.0,1,1010000.0,91
33,1.0,1,1010000.0,91
34,1.0,1,1010000.0,91
35,1.0,2,2020000.0,91
36,1.0,1,1010000.0,91
37,0.0,1,1010000.0,91
38,1.0295220005548027e-34,1,1010000.0,91
39,0.0,1,1010000.0,91
40,1.0,1,1010000.0,91
41,1.0,1,1010000.0,91
42,1.0,1,1010000.0,91
43,1.0295220005548027e-34,1,1010000.0,91
44,0.0,1,1010000.0,91
45,1.0,1,1010000.0,91
46,0.0,1,1010000.0,91
47,1.0,1,1010000.0,91
48,0.0,1,1010000.0,91
49,1.0,2,1110000.0,91
50,1.0295220005548027e-34,1,1010000.0,91
51,1.0,1,1010000.0,91
52,1.0,1,1010000.0,91
53,1.0,1,1010000.0,91
54,1.0295220005548027e-34,1,1010000.0,91
55,1.0,1,1010000.0,91
56,1.0,1,1010000.0,91
57,1.0,1,1010000.0,91
58,1.0295220005548027e-34,1,1010000.0,91
59,1.0295220005548027e-34,1,1010000.0,91
60,1.0,1,1010000.0,91
61,1.0,1,1010000.0,91
62,1.0295220005548027e-34,1,1010000.0,91
63,1.0,2,1110000.0,91
64,0.0,1,1010000.0,91
65,1.0,1,1010000.0,91
66,1.0,2,1110000.0,91
67,1.0,1,1010000.0,91
68,1.0,1,1010000.0,91
69,1.0,1,1010000.0,91
70,1.0,1,1010000.0,91
71,0.0,1,1010000.0,91
72,1.0,1,1010000.0,91
73,1.0,1,1010000.0,91
74,1.0,1,1010000.0,91
75,1.0,1,1010000.0,91
76,0.0,1,1010000.0,91
77,1.0,1,1010000.0,91
78,1.0,1,1010000.0,91
79,1.0,1,1010000.0,91
80,1.0,1,1010000.0,91
81,1.0,1,1010000.0,91
82,1.0,1,1010000.0,91
83,1.0,1,1010000.0,91
84,0.0,1,1010000.0,91
85,0.0,1,1010000.0,91
86,0.0,1,1010000.0,91
87,1.0,1,1010000.0,91
88,1.0,1,1010000.0,91
89,1.0,1,1010000.0,91
90,1.0,2,2020000.0,91
91,1.0,2,2020000.0,91
92,0.0,1,1010000.0,91
93,0.0,1,1010000.0,91
94,1.0,1,1010000.0,91
95,1.0,1,1010000.0,91
96,1.0295220005548027e-34,1,1010000.0,91
97,0.0,1,1010000.0,91
98,1.0295220005548027e-34,1,1010000.0,91
99,1.0,1,1010000.0,91
0,0.0,1,1110000.0,101
1,1.0,2,1210000.0,101
2,1.0,1,1110000.0,101
3,1.0,1,1110000.0,101
4,1.0,1,1110000.0,101
5,1.0295220005548027e-34,1,1110000.0,101
6,1.0,1,1110000.0,101
7,1.0,1,1110000.0,101
8,0.0,1,1110000.0,101
9,1.0,1,1110000.0,101
10,1.0,1,1110000.0,101
11,0.0,1,1110000.0,101
12,1.0,1,1110000.0,101
13,1.0295220005548027e-34,1,1110000.0,101
14,0.0,1,1110000.0,101
15,1.0,1,1110000.0,101
16,1.0,3,2320000.0,101
17,1.0,1,1110000.0,101
18,1.0,1,1110000.0,101
19,1.0,1,1110000.0,101
20,1.0,1,1110000.0,101
21,1.0,1,1110000.0,101
22,0.0,2,2220000.0,101
23,1.0,1,1110000.0,101
24,1.0,1,1110000.0,101
25,1.0,1,1110000.0,101
26,1.0,1,1110000.0,101
27,1.0,1,1110000.0,101
28,1.0,1,1110000.0,101
29,1.0,1,1110000.0,101
30,1.0,1,1110000.0,101
31,1.0,1,1110000.0,101
32,1.0,1,1110000.0,101
33,1.0,1,1110000.0,101
34,1.0,1,1110000.0,101
35,1.0,1,1110000.0,101
36,1.0,1,1110000.0,101
37,1.0,1,1110000.0,101
38,1.0,1,1110000.0,101
39,1.0,1,1110000.0,101
40,1.0,1,1110000.0,101
41,1.0,1,1110000.0,101
42,1.0,2,2220000.0,101
43,1.0,1,1110000.0,101
44,0.0,1,1110000.0,101
45,1.0,1,1110000.0,101
46,1.0,1,1110000.0,101
47,1.0,1,1110000.0,101
48,1.0,1,1110000.0,101
49,0.0,1,1110000.0,101
50,0.0,1,1110000.0,101
51,1.0,1,1110000.0,101
52,1.0,1,1110000.0,101
53,1.0,1,1110000.0,101
54,1.0,1,1110000.0,101
55,1.0,1,1110000.0,101
56,0.0,2,2220000.0,101
57,1.0,1,1110000.0,101
58,1.0,1,1110000.0,101
59,1.0295220005548027e-34,1,1110000.0,101
60,1.0,1,1110000.0,101
61,1.0,2,1210000.0,101
62,1.0,1,1110000.0,101
63,1.0,1,1110000.0,101
64,1.0,1,1110000.0,101
65,1.0,1,1110000.0,101
66,1.0,1,1110000.0,101
67,1.0,1,1110000.0,101
68,0.0,1,1110000.0,101
69,0.0,1,1110000.0,101
70,1.0,1,1110000.0,101
71,1.0,1,1110000.0,101
72,1.0,1,1110000.0,101
73,0.0,1,1110000.0,101
74,1.0,3,3330000.0,101
75,1.0,2,2220000.0,101
76,1.0,1,1110000.0,101
77,0.0,1,1110000.0,101
78,1.0,1,1110000.0,101
79,0.0,1,1110000.0,101
80,1.0,1,1110000.0,101
81,1.0295220005548027e-34,1,1110000.0,101
82,1.0,1,1110000.0,101
83,0.0,2,1210000.0,101
84,0.0,1,1110000.0,101
85,1.0,1,1110000.0,101
86,0.0,1,1110000.0,101
87,1.0,3,3330000.0,101
88,1.0,1,1110000.0,101
89,1.0,1,1110000.0,101
90,1.0,1,1110000.0,101
91,1.0,1,1110000.0,101
92,1.0,1,1110000.0,101
93,1.0,1,1110000.0,101
94,1.0,1,1110000.0,101
95,0.0,1,1110000.0,101
96,1.0,1,1110000.0,101
97,1.0295220005548027e-34,1,1110000.0,101
98,1.0,1,1110000.0,101
99,0.0,1,1110000.0,101
0,1.0,1,1210000.0,111
1,1.0,2,1310000.0,111
2,1.0,1,1210000.0,111
3,1.0,1,1210000.0,111
4,0.0,1,1210000.0,111
5,0.0,1,1210000.0,111
6,1.0,1,1210000.0,111
7,1.0,1,1210000.0,111
8,1.0295220005548027e-34,1,1210000.0,111
9,0.0,1,1210000.0,111
10,1.0,1,1210000.0,111
11,1.0295220005548027e-34,1,1210000.0,111
12,1.0,1,1210000.0,111
13,1.0,1,1210000.0,111
14,0.0,1,1210000.0,111
15,1.0,1,1210000.0,111
16,1.0,1,1210000.0,111
17,0.0,1,1210000.0,111
18,1.0,2,2420000.0,111
19,0.0,1,1210000.0,111
20,1.0,1,1210000.0,111
21,1.0,1,1210000.0,111
22,1.0295220005548027e-34,1,1210000.0,111
23,1.0,1,1210000.0,111
24,1.0,1,1210000.0,111
25,0.0,1,1210000.0,111
26,0.0,1,1210000.0,111
27,1.0,1,1210000.0,111
28,1.0,1,1210000.0,111
29,0.0,1,1210000.0,111
30,1.0,1,1210000.0,111
31,1.0295220005548027e-34,1,1210000.0,111
32,1.0,1,1210000.0,111
33,1.0,1,1210000.0,111
34,0.0,1,1210000.0,111
35,1.0,1,1210000.0,111
36,1.0,1,1210000.0,111
37,1.0,2,1310000.0,111
38,1.0,1,1210000.0,111
39,1.0,1,1210000.0,111
40,0.0,1,1210000.0,111
41,0.0,1,1210000.0,111
42,1.0,1,1210000.0,111
43,0.0,1,1210000.0,111
44,0.0,2,1310000.0,111
45,1.0,1,1210000.0,111
46,1.0,2,2420000.0,111
47,1.0,1,1210000.0,111
48,1.0,1,1210000.0,111
49,1.0,1,1210000.0,111
50,0.0,2,2420000.0,111
51,1.0,1,1210000.0,111
52,1.0,1,1210000.0,111
53,0.0,1,1210000.0,111
54,1.0,1,1210000.0,111
55,1.0,1,1210000.0,111
56,1.0,1,1210000.0,111
57,0.0,1,1210000.0,111
58,1.0,1,1210000.0,111
59,0.0,1,1210000.0,111
60,1.0295220005548027e-34,1,1210000.0,111
61,1.0295220005548027e-34,1,1210000.0,111
62,1.0,1,1210000.0,111
63,0.0,1,1210000.0,111
64,1.0,1,1210000.0,111
65,1.0,1,1210000.0,111
66,1.0,1,1210000.0,111
67,1.0,1,1210000.0,111
68,1.0,1,1210000.0,111
69,1.0,1,1210000.0,111
70,0.0,1,1210000.0,111
71,1.0,1,1210000.0,111
72,1.0,1,1210000.0,111
73,1.0,2,1310000.0,111
74,1.0295220005548027e-34,1,1210000.0,111
75,0.0,1,1210000.0,111
76,0.0,1,1210000.0,111
77,0.0,1,1210000.0,111
78,0.0,1,1210000.0,111
79,1.0,1,1210000.0,111
80,1.0,1,1210000.0,111
81,0.0,1,1210000.0,111
82,1.0,1,1210000.0,111
83,1.0,2,2420000.0,111
84,1.0,1,1210000.0,111
85,1.0,1,1210000.0,111
86,1.0,1,1210000.0,111
87,1.0,1,1210000.0,111
88,0.0,1,1210000.0,111
89,0.0,1,1210000.0,111
90,1.0,1,1210000.0,111
91,1.0,1,1210000.0,111
92,0.0,2,2420000.0,111
93,0.0,1,1210000.0,111
94,1.0,2,1310000.0,111
95,1.0,1,1210000.0,111
96,1.0,1,1210000.0,111
97,1.0,1,1210000.0,111
98,1.0,1,1210000.0,111
99,1.0,1,1210000.0,111
0,0.0,1,1310000.0,121
1,1.0,1,1310000.0,121
2,0.0,1,1310000.0,121
3,1.0295220005548027e-34,1,1310000.0,121
4,0.0,1,1310000.0,121
5,1.0,1,1310000.0,121
6,0.0,1,1310000.0,121
7,1.0,1,1310000.0,121
8,1.0295220005548027e-34,1,1310000.0,121
9,1.0,1,1310000.0,121
10,1.0,1,1310000.0,121
11,1.0295220005548027e-34,1,1310000.0,121
12,1.0,3,2720000.0,121
13,1.0,1,1310000.0,121
14,1.0,1,1310000.0,121
15,0.0,1,1310000.0,121
16,0.0,1,1310000.0,121
17,1.0,1,1310000.0,121
18,1.0,1,1310000.0,121
19,0.0,2,1410000.0,121
20,1.0295220005548027e-34,1,1310000.0,121
21,1.0,1,1310000.0,121
22,0.0,1,1310000.0,121
23,1.0,1,1310000.0,121
24,1.0,1,1310000.0,121
25,1.0,1,1310000.0,121
26,1.0,2,1410000.0,121
27,1.0,3,1510000.0,121
28,1.0,2,2620000.0,121
29,1.0,1,1310000.0,121
30,1.0295220005548027e-34,1,1310000.0,121
31,1.0,1,1310000.0,121
32,1.0295220005548027e-34,1,1310000.0,121
33,1.0,1,1310000.0,121
34,1.0,1,1310000.0,121
35,1.0,1,1310000.0,121
36,0.0,1,1310000.0,121
37,1.0,1,1310000.0,121
38,0.0,1,1310000.0,121
39,1.0,1,1310000.0,121
40,1.0,1,1310000.0,121
41,1.0,1,1310000.0,121
42,1.0,1,1310000.0,121
43,0.0,1,1310000.0,121
44,1.0295220005548027e-34,1,1310000.0,121
45,0.0,1,1310000.0,121
46,1.0,1,1310000.0,121
47,0.0,1,1310000.0,121
48,0.0,2,1410000.0,121
49,1.0,1,1310000.0,121
50,1.0,1,1310000.0,121
51,1.0295220005548027e-34,1,1310000.0,121
52,1.0,1,1310000.0,121
53,1.0295220005548027e-34,1,1310000.0,121
54,1.0,1,1310000.0,121
55,1.0,1,1310000.0,121
56,1.0,1,1310000.0,121
57,1.0,1,1310000.0,121
58,1.0,1,1310000.0,121
59,0.0,1,1310000.0,121
60,1.0295220005548027e-34,1,1310000.0,121
61,1.0,1,1310000.0,121
62,0.0,1,1310000.0,121
63,1.0295220005548027e-34,1,1310000.0,121
64,1.0,1,1310000.0,121
65,1.0,2,1410000.0,121
66,1.0,1,1310000.0,121
67,1.0295220005548027e-34,1,1310000.0,121
68,1.0,1,1310000.0,121
69,1.0295220005548027e-34,1,1310000.0,121
70,1.0,1,1310000.0,121
71,1.0,1,1310000.0,121
72,0.0,1,1310000.0,121
73,0.0,1,1310000.0,121
74,1.0,1,1310000.0,121
75,1.0295220005548027e-34,1,1310000.0,121
76,0.0,1,1310000.0,121
77,0.0,1,1310000.0,121
78,1.0,1,1310000.0,121
79,1.0295220005548027e-34,1,1310000.0,121
80,1.0,1,1310000.0,121
81,0.0,1,1310000.0,121
82,1.0,1,1310000.0,121
83,1.0,1,1310000.0,121
84,1.0,1,1310000.0,121
85,1.0295220005548027e-34,1,1310000.0,121
86,1.0,1,1310000.0,121
87,1.0,1,1310000.0,121
88,0.0,1,1310000.0,121
89,1.0,1,1310000.0,121
90,1.0,1,1310000.0,121
91,0.0,1,1310000.0,121
92,0.0,1,1310000.0,121
93,1.0,2,2620000.0,121
94,1.0295220005548027e-34,1,1310000.0,121
95,1.0,1,1310000.0,121
96,1.0,1,1310000.0,121
97,1.0,1,1310000.0,121
98,1.0,1,1310000.0,121
99,1.0,1,1310000.0,121
0,1.0,1,1410000.0,131
1,1.0,1,1410000.0,131
2,1.0295220005548027e-34,2,1510000.0,131
3,1.0,1,1410000.0,131
4,0.0,1,1410000.0,131
5,1.0,1,1410000.0,131
6,1.0295220005548027e-34,1,1410000.0,131
7,1.0,1,1410000.0,131
8,1.0,1,1410000.0,131
9,1.0295220005548027e-34,2,1510000.0,131
10,1.0,1,1410000.0,131
11,1.0,1,1410000.0,131
12,0.0,1,1410000.0,131
13,1.0,1,1410000.0,131
14,1.0,1,1410000.0,131
15,0.0,1,1410000.0,131
16,1.0,1,1410000.0,131
17,1.0,1,1410000.0,131
18,0.0,1,1410000.0,131
19,1.0,1,1410000.0,131
20,0.0,1,1410000.0,131
21,0.0,1,1410000.0,131
22,1.0295220005548027e-34,1,1410000.0,131
23,0.0,1,1410000.0,131
24,0.0,1,1410000.0,131
25,1.0,1,1410000.0,131
26,0.0,1,1410000.0,131
27,1.0,1,1410000.0,131
28,1.0,1,1410000.0,131
29,1.0295220005548027e-34,1,1410000.0,131
30,1.0,1,1410000.0,131
31,1.0,1,1410000.0,131
32,0.0,1,1410000.0,131
33,1.0,1,1410000.0,131
34,1.0,1,1410000.0,131
35,1.0295220005548027e-34,1,1410000.0,131
36,1.0,1,1410000.0,131
37,1.0,1,1410000.0,131
38,0.0,1,1410000.0,131
39,1.0,1,1410000.0,131
40,1.0,1,1410000.0,131
41,1.0295220005548027e-34,1,1410000.0,131
42,1.0,1,1410000.0,131
43,1.0,1,1410000.0,131
44,1.0,1,1410000.0,131
45,0.0,1,1410000.0,131
46,1.0,2,2820000.0,131
47,1.0,1,1410000.0,131
48,1.0,1,1410000.0,131
49,1.0,1,1410000.0,131
50,1.0,1,1410000.0,131
51,0.0,1,1410000.0,131
52,1.0,1,1410000.0,131
53,1.0,2,2820000.0,131
54,1.0,1,1410000.0,131
55,1.0,1,1410000.0,131
56,1.0295220005548027e-34,1,1410000.0,131
57,1.0,2,1510000.0,131
58,1.0,2,1510000.0,131
59,0.0,1,1410000.0,131
60,1.0,1,1410000.0,131
61,1.0,2,2820000.0,131
62,0.0,1,1410000.0,131
63,1.0,2,1510000.0,131
64,0.0,2,2820000.0,131
65,0.0,1,1410000.0,131
66,1.0,1,1410000.0,131
67,1.0,1,1410000.0,131
68,1.0,2,2820000.0,131
69,1.0,1,1410000.0,131
70,1.0,1,1410000.0,131
71,1.0295220005548027e-34,1,1410000.0,131
72,1.0295220005548027e-34,1,1410000.0,131
73,1.0,1,1410000.0,131
74,1.0,2,1510000.0,131
75,1.0,1,1410000.0,131
76,1.0,1,1410000.0,131
77,1.0,1,1410000.0,131
78,1.0,1,1410000.0,131
79,1.0,1,1410000.0,131
80,0.0,1,1410000.0,131
81,1.0,1,1410000.0,131
82,1.0,1,1410000.0,131
